sentimento_modelo,categoria_modelo,loja,comentario,confianca_sentimento,confianca_categoria
 disse que não devolveria em espécie. Após," foi perceptível a forma indelicada que retirou produtos e recolocou na sacola. Péssimo atendimento da """"gerente""""",L5086-PORTAL DO MORUMBI (1352),"Escolhi o produto conforme o valor que estava acima. Ao pagar o valor estava com divergência. Ao verificar no freezer, o produto estava posicionado erroneamente. A gerente não aplicou o valor informado, mesmo eu dizendo que pela lei do consumidor, eu deveria pagar o valor conforme etiqueta e produto posicionado. Em tom de voz alto, soou impaciente e rude o tratamento ao dizer que, efetuaria a troca do produto. Eu aceitei. Sobrou um valor e a ""gerente """" (conforme declarou em voz alta)", informou outra opção, em contrapartida excelente atendimento da moça simpática
 o motoboy foi até o endereço de entrega,Outros / Genéricos,L5174-PERI PERI,"O pedido online pode até ser útil, desde que não seja no fim de semana. Fiz o pedido no sábado de tarde, optando pela opção de entrega em até 5 horas. O pedido foi entregue apenas na segunda-feira seguinte. 
Não existe a opção de cancelamento, pois não existe atendimento 0800 24h ou opção pelo app para isso.
Como o pedido não era mais útil pra mim, pois eu precisava dos produtos no dia da compra (sábado), tive que ""correr"""" para efetuar o cancelamento na segunda-feira. Mesmo assim", pois não havia recebido essa atualização.,
  pedi para ver se tinha outro lote e ela achou e trouxe pra mim,Outros / Genéricos,L5131-TAUBATE SAO GERALDO,"Exemplo: Eu fiz uma reclamação, de um certo produto fornecendo o número do lote e as características com foto do problema, que não  estava bom, recebi um crédito para uma nova compra e fui na mesma loja que fiz a primeira compra e fui pegar o mesmo produto e tinha o produto do mesmo lote da reclamação e estava com as mesmas características do que eu estava  reclamando, falei para atendente, ""este lote não vou levar poque as viagens estão escuras do mesmo modo que eu levei", pois as vagens estava verdinha sem problema.,
 mas não volto mais.,Outros / Genéricos,L5007-KLABIN (0496),"Na prateleira havia apenas 1 pacote de medalhões de Filé Mignon, e estava com aspecto horrível (preto). Pedi para o vendedor (cabeludo) verificar se tinha mais no estoque. O rapaz fez uma cara de desgosto, e ainda olhou para uma meninca (outra funcionária) manifestando um (puta cara chato). E me falou ""vou ver na câmara"""". Foi e voltou tão rápido que ceramente não se deu ao trabalho. Na verdade já sou cliente dessa loja há bastante tempo",,
 por um e-mail," minha irmã já tinha retirado o pedido com o código de barras. Também não recebi nenhum e-mail (mensagem) confirmando a retirada do pedido. Acredito que faltam alguns detalhes básicos de e-commerce para o processo de compra pelo site melhorar.""",L5043-PORTUGAL (1239),"O site é bastante lento para logar e movimentar os itens no carrinho.
Quando escolhemos a opção de retirar o pedido, não aparece a opção para colocar o nome de quem vai retirar. Opção semelhante, só existe para quem vai receber (no caso de entrega em algum endereço).  Entrei em contato com o suporte, pelo chat, pedindo informações: o chat bot não soube responder e ""abriu"""" uma solicitação de atendimento. No outro dia responderam"," que não há como outra pessoa retirar (""""nossas políticas de retirada em loja foram atualizadas""""). Entretanto",negativo
" ainda fiquei meio receoso.""",True,L5210-CAMPANELLA,"O aplicativo é bom.  Mas senti que as comunicações enviadas por email poderiam ter sido mais assertivas. 

Estava tentando por diversas vezes fazer a compra e recebia comunicação de pedido cancelado, sem uma informação clara do motivo. 

E na vez que deu certo, ainda recebi uma comunicação de compra cancelada,  o que me deixou sem ter certeza se o pedido tinha dado certo. Mesmo quando chegou a comunicação de ""pedido faturado""""",negativo,Entrega / Pedido digital
" as bactérias se multiplicam rapidamente. Eu acreditava que a Swift se atentasse à qualidade em todos os momentos.""",True,L5022-SAO CAETANO CENTRO (0811),"Ao pegar pernil em cubos do freezer, notei diversas embalagens com a carne mole, não totalmente congelada, o que me deixou alerta.
Chamei uma funcionária para avisar e ela justificou dizendo que era carga recém chegada do caminhão, mas o transporte adequado não deveria descongelar os produtos. O transporte é um dos momentos mais críticos porque a carne entra facilmente na ""zona de perigo"""" (entre 5 °C e 60 °C). Nessa faixa",neutro,Qualidade do produto
" etc Há muito para ser melhorado. Atendimento do 0800 e das lojas Perfeito - Nota 10""",True,L5184-PRACA VARNHAGEM,"Informações mais precisas de produtos disponíveis. Opções para pegar nas lojas. Site é ""controlador - Colocar horários de entrega para não ficarmos """"presos"""" veja  exemplo do supermercados Zina Sul - site deles já diz o que está disponívelk - ou não e te dá opçoes de horários para recebimento. Apesar de eu adorar os produtos da Swift - possivelmente não vá comprar mais pelo site. Comprei poucas vezes por falta de opções",neutro,Entrega / Pedido digital
 adora ganhar algo, é o nosso cadastro na Swift,L5073-VILA GUILHERME (1331),"Boa Tarde!

Falta um programa de relacionamento que seja interessante. E é tão fácil criar um. Algo que estimule a fidelidade a marca. Um simples programa do tipo troque pontos por brindes já resolve a questão. Quanto aos brindes, que evidentemente, serão trocados após um bom acumulo de pontos (valor gasto pelo cliente) pode ser um simples pacote de almôndegas ou uma farofa temperada. Cliente é ""bobo"""" no bom sentido", mesmo que para isto já tenha consumido bastante da marca. Ele passa até a consumir mais, que insistentemente os atendentes pedem nossos CPF e não serve para absolutamente nada. Palavra de quem consome todo mês
 no carrinho, que melhorou bastante,L5030-SAUDADE (0856),"Solucionar alguns problemas do site antrs de finalizar a compra, pois eu adicionei alguns produtos no carrinho e não aparecia mais a entrega no meu endereço, apenas a retirada em loja. Tive que aleatoriamente ir tirando produtos do carrinho e adicionando de novo, para saber qual produto estava indisponível para entrega no meu endereço. Vocês poderiam colocar um aviso no produto, como ""indisponível para entrega""""", para podermos retirá-lo, antes o prazo não era cumprido
 é tudo muito sincronizado,Outros / Genéricos,L5192-ALPHAVILLE CONDE,"Existe um trabalho de lapidação com o cliente a ser realizado.
Senti os colaboradores um pouco perdidos, pois quando chegamos  para retirar o pedido, apresentei o documento e o atendente perguntou se eu saberia dizer se era ""99 / Uber"""" (???) sendo que ja estava com o documento em mãos... depois outra me pergunta se tinha feito o pedido naquele dia mesmo para retirada (???). Isso nunca ocorreu em outras unidades"," mas o atendimento """"seco"""" me fez ter certeza de que optarei pelas outras que ja conheço e só não comprei pois era a unica que estava disponivel para retirada.",
 as vezes estou na loja sozinha e nunca recebi atendimento. Eu trabalho na farmácia ao lado,Outros / Genéricos,L5092-VILA AUGUSTA (1374),"Na unidade que compro tem um moço que é super gentil, não me recordo o nome (acho que é Vitor) porém nunca sou atendida no meio da loja, trabalho ao lado, compro lá as vezes, e a impressão que tenho é que por estar com roupa de trabalho as atendentes de loja acham que não vou gastar ""o suficiente"""" para ser atendida. Pois todas as vezes que tem eu e outras pessoas """"comuns"""" essas pessoas são atendidas e eu não", sei que as pessoas daquela região tem dinheiro e gastam muito,
" porque o que e bom a gente leva para sempre.""",False,L5239-CACAPAVA,"Tudo perfeito. Ótimo atendimento. Produtos maravilhosos, bem embalados. Atendente prestativos nas informações e no atendimento ao caixa. Já compro a algum tempo. Agradeço pela unidade em nossa cidade. E parabenizo toda companhia. Feliz Natal, Próspero Ano Novo. Paz, saúde, bençãos e realizações. A nossa parceria vai continuar por muitos e muitos anos um forte abraço a todos. "" Vocês fazem parte da nossa família",positivo,Qualidade do produto
 mesmo que pagando mais pela entrega.,Outros / Genéricos,L5177-FREGUESIA DO O,"1) Entregar todos os produtos que constam como disponíveis no site. Há produtos que escolho, e gosto muito, sobre os quais depois sou informado pelo sistema que ""O produto não pode ser entregue para este endereço."""" Eu estaria disposto a pagar mais pela entrega para receber estes produtos. Deveria haver a opção de escolher a loja de onde viriam os produtos - assim eu escolheria lojas com os produtos que quero",,
" por que ela não verificou desde então?"""" ",Outros / Genéricos,L5071-BELA VISTA (1326),"Estamos com recém nascido em casa e para evitar ficar muito tempo fora de casa, fiz a compra online para só ir retirar o produto na loja.

Fui às 15h (o horário estipulado era entre 13h e 15h) e, chegando na loja, a atendente não sabia do meu pedido. Ela disse que o sistema tinha caído de manhã e que ia reiniciar para ver se meu pedido estava lá. Aqui já ficou uma sensação ruim de ""se o sistema caiu de manhã",,
 mas," assim como tem na do Morumbi e em tantas outras.""",L5174-PERI PERI,"Aquela loja está insalubre no que se refere à segurança: os marginais da região estão entrando lá pra furtar os clientes/atendentes/produtos. Eu presenciei um marginal furtando o celular de uma cliente dentro da loja. E a cliente não aceitou o desaforo e pegou o celular de volta. A atendente me informou que ""virou rotina"""" esse tipo de situação. Voltei lá no domingo pq era dia das mães e eu estava com pressa", não pretendo retornar,negativo
" o senhor gostatia de continuar com a compra ou cancelar o Pedido?"""" Aí o cliente decide.....simples assim.""",True,L5098-AUTONOMISTAS (1405),"Melhorndo o Sistema. Se não tem o produto em estoque, não deixe o cliente comprar, pagar e posteriormente ser informado que o produto que de fato lhe interessava, não estava disponível. Ir tive que ir até a Loja para retirar os produtos que comprei como complemento. O sistema deveria ao verificar que não tem no estoque, retornar para o cliente com a seguinte Opção: "" Não tem este produto em disponibilidade",negativo,Entrega / Pedido digital
 e ainda terei que ficar verificando meus extratos de cartão para conferir o reembolso. Provavelmente não comprarei mais com vocês,0.767,L5042-IPIRANGA (1237),"Fiz uma compra: após selecionar o local de retirada e fazer pagamento, o pedido foi alterado e teve produtos removidos (e fiquei sabendo disso por um e-mail confuso, que não deixava claro se algum produto fora removido mesmo). Quando isso ocorreu, fui ao site e o produto removido continuava constando como ""disponível"""". Tive que cancelar o pedido (pois sem o produto removido ele deixava de fazer sentido)"," péssima experiência.""",False
 sugerindo que ja tenha sido descongelado (ou quase) mas isso eu só vou confirmar no dia que vou usar os espetos," percebi que tinham enviado para meu email um cupom de cortesia de boas vindas que daria 20% de desconto nos preços que paguei. Me senti prejudicado e achei que o processo de vcs não está bem definido.""",L5230-LARGO DO MACHADO,"Eu entrei no site para avaliar os produtos e preços num dia mas tive probs de navegação pra confirmar meu email, portanto não finalizei a compra... no dia seguinte, entrei novamente e finalizei, apesar de ter ficado surpreso com o aumento de alguns preços, principalmente o espeto de kafta. a entrega foi feita no prazo mas percebi que um dos espetos, de carne bovina, estava mais ""gordo"""" do que os demais", no dia 18/4. Mas o que mais me chateou é que,neutro
 pois como mencionei,Outros / Genéricos,L5245-MAUA 2,"Bom dia.
Fui para aproveitar a promoção que recebi por email da carne, onde, comprando 2 peças, sairia pelo preço de 39,90 o kilo. Mas não é informado que seria da marca combo, que pra mim são carnes de 2ª ou 3ª qualidade. Comprei 4 peças de contra filé, que só por Deus, puro nervo e gordura. Péssima carne. 
Lamentável, fui obrigado a recorrer nos açougues do meu bairro para suprir a falta de ""carne""""", só veio nervos e gordura.,
 vendam também os ovos originais,0.537,L5138-306 ASA NORTE,"Comprei bandeja com 20 ovos , sexta passada. Fiquei muito contrariado porque os ovos recebem pigmento na ração para fazer a gema ficar parecido com ovo caipira. Está escrito no rótulo com uma letra minúscula que tem pigmento, me senti enganado, no rótulo informa bem grande ""eggs happy"""" de galinhas criadas soltas. Não devolvi porque só vi domingo e precisa dos ovos  Vocês tem tudo de tanta qualidade"," não os falsificados.""",True
" você retira alguns bifes e vc que lute para fechar a embalagem com sua criatividade. Infelizmente tenho comprado cada vez em menor quantidade; os srs. podem checar pelo vlr das minhas compras que vem diminuindo.""",False,L5178-PERIMETRAL,"Tenho notado que alguns produtos faltam frequentemente, como por exemplo moela, que desde Nov/25, anda sumida das lojas. Fiz uma compra online e infelizmente informaram que alguns produtos que apareciam para compra não estavam disponíveis ou seja também não está sendo confiável comprar online,  pq sua compra tb pode ser cancelada; sem falar nas embalagens com fechamento ""zip"""" que não existem mais",neutro,Qualidade do produto
